match_id,team_id,is_home,goals,shots,shots_on_target,corners,fouls,yellow_cards,red_cards
1043,20,false,0,7,2,3,9,0,0
1044,23,true,0,18,6,15,8,0,0
1044,24,false,0,12,3,4,13,1,0
1045,26,true,4,9,8,4,9,0,0
1045,30,false,1,7,2,5,14,3,0
1046,27,true,2,15,7,8,6,1,0
1046,12,false,0,3,3,1,8,1,0
1047,28,true,1,15,4,4,11,2,0
1047,29,false,0,9,2,6,12,0,0
1048,5,true,2,13,6,6,13,3,0
1048,1,false,1,15,7,11,12,3,0
1049,17,true,1,13,3,5,8,2,0
1049,8,false,0,3,0,2,9,1,0
1050,9,true,2,10,4,3,10,1,0
1050,18,false,3,17,8,7,8,3,0
1051,8,true,2,27,11,12,8,1,0
1051,9,false,1,9,2,3,9,2,0
1052,10,true,2,13,3,10,10,0,0
1052,5,false,0,10,4,3,14,1,1
1053,12,true,0,30,4,12,9,2,0
1053,26,false,0,0,0,0,9,3,1
1054,18,true,2,5,2,1,10,2,0
1054,16,false,1,14,2,13,16,1,0
1055,20,true,3,7,5,2,10,0,0
1055,23,false,0,6,2,6,10,2,0
1056,29,true,1,6,2,7,6,1,0
1056,15,false,4,14,6,6,7,3,0
1057,30,true,0,13,4,5,13,2,0
1057,6,false,3,7,4,1,7,2,0
1058,1,true,3,11,7,4,12,2,0
1058,28,false,0,11,4,9,9,1,0
1059,3,true,1,14,3,4,10,1,0
1059,27,false,4,12,8,5,7,1,0
1060,24,true,0,3,0,3,6,1,0
1060,17,false,2,17,6,10,8,0,0
1061,3,true,2,17,5,3,6,1,0
1061,29,false,1,11,6,2,9,2,0
1062,12,true,0,6,2,4,11,3,0
1062,9,false,2,17,6,7,12,2,0
1063,16,true,5,13,10,6,5,1,0
1063,28,false,0,4,1,1,4,0,0
1064,24,true,1,9,4,1,13,1,1
1064,10,false,2,17,9,9,12,1,0
1065,5,true,0,15,3,6,11,2,0
1065,15,false,2,6,4,1,13,4,1
1066,9,true,1,6,3,4,6,2,0
1066,16,false,2,16,6,6,8,2,0
1067,10,true,1,6,2,2,10,0,0
1067,17,false,3,18,4,11,8,0,0
1068,18,true,2,11,5,3,5,0,0
1068,26,false,0,3,2,3,13,0,0
1069,20,true,1,18,3,3,9,1,0
1069,12,false,0,4,0,3,10,4,0
1070,28,true,2,16,5,7,16,4,0
1070,3,false,2,13,6,4,6,0,0
1071,29,true,1,8,3,1,12,1,0
1071,6,false,2,11,4,6,9,3,0
1072,30,true,3,13,5,5,9,0,0
1072,23,false,0,9,0,9,16,3,0
1073,1,true,3,24,11,6,9,1,0
1073,24,false,0,8,2,5,13,2,0
1074,8,true,1,14,4,5,4,0,0
1074,27,false,3,12,7,5,11,1,0
1075,3,true,2,20,5,11,8,2,0
1075,9,false,2,13,6,3,9,2,0
1076,5,true,1,13,4,5,13,1,1
1076,12,false,1,14,5,3,7,0,0
1077,10,true,0,6,1,3,12,0,0
1077,16,false,0,10,3,2,7,0,0
1078,15,true,1,8,1,7,7,1,0
1078,20,false,2,8,4,5,14,3,0
1079,17,true,2,20,6,8,17,6,0
1079,18,false,3,5,4,4,9,3,0
1080,24,true,1,10,4,6,19,4,0
1080,27,false,2,15,4,3,8,3,0
1081,28,true,1,14,5,11,18,2,0
1081,6,false,2,7,4,1,12,2,0
1082,29,true,1,15,3,5,15,3,0
1082,26,false,1,7,1,1,5,2,0
1083,1,true,3,13,7,8,11,2,1
1083,23,false,2,15,8,6,7,1,1
1084,8,true,1,23,6,10,7,0,0
1084,30,false,1,5,2,6,11,1,0
1085,6,true,2,8,3,4,9,2,0
1085,15,false,1,15,6,8,10,1,0
1086,9,true,3,15,8,5,12,3,0
1086,5,false,2,12,3,6,16,2,0
1087,12,true,1,9,1,9,9,2,0
1087,28,false,0,4,2,6,8,2,0
1088,16,true,3,20,7,7,9,1,0
1088,3,false,0,6,1,5,9,1,0
1089,23,true,2,10,7,4,13,5,0
1089,8,false,3,17,5,7,14,3,0
1090,26,true,1,17,7,6,10,1,0
1090,10,false,1,12,3,3,11,1,0
1091,27,true,1,8,3,5,11,3,0
1091,17,false,3,17,6,7,12,4,0
1092,18,true,0,14,4,4,8,1,0
1092,29,false,1,10,4,4,13,1,0
1093,20,true,2,8,4,2,11,1,0
1093,1,false,1,15,3,5,9,0,0
1094,30,true,1,18,6,10,15,2,0
1094,24,false,1,11,7,1,21,3,0
1095,5,true,1,8,5,3,6,1,0
1095,27,false,1,16,6,4,5,0,0
1096,3,true,0,13,2,8,9,3,0
1096,18,false,2,13,4,5,8,1,0
1097,6,true,1,5,2,3,9,1,0
1097,8,false,2,16,5,2,11,0,0
1098,15,true,0,11,3,11,10,0,0
1098,23,false,0,6,2,3,10,0,0
1099,28,true,0,14,4,4,17,3,0
1099,9,false,0,6,1,3,13,5,0
1100,29,true,2,13,6,7,12,0,0
1100,16,false,2,9,3,4,5,1,0
1101,1,true,4,20,8,8,11,3,0
1101,30,false,1,11,4,6,9,2,0
1102,17,true,5,19,12,5,6,0,0
1102,26,false,0,4,1,1,8,1,0
1103,24,true,1,8,3,3,15,2,0
1103,6,false,1,16,7,8,5,1,0
1104,10,true,1,9,1,4,10,2,0
1104,20,false,0,9,2,6,11,1,0
1105,6,true,0,10,4,3,5,0,0
1105,5,false,0,9,1,4,17,2,0
1106,9,true,5,15,9,8,11,1,0
1106,15,false,0,6,1,2,9,1,1
1107,12,true,0,9,2,4,9,1,0
1107,10,false,2,7,5,3,8,0,0
1108,16,true,0,20,2,9,7,1,0
1108,24,false,0,5,1,2,14,2,0
1109,20,true,0,17,2,5,8,1,0
1109,29,false,1,9,2,1,13,3,0
1110,23,true,2,14,6,5,12,5,0
1110,3,false,1,14,7,8,11,1,0
1111,26,true,0,10,3,1,13,1,0
1111,8,false,1,11,3,2,9,1,0
1112,18,true,2,17,3,9,12,0,0
1112,1,false,1,8,3,0,7,1,0
1113,30,true,1,4,1,0,5,0,0
1113,17,false,4,19,7,7,11,1,0
1114,27,true,2,13,3,4,11,1,0
1114,28,false,0,13,5,0,10,0,0
1115,5,true,1,11,4,5,5,2,0
1115,18,false,0,16,3,6,3,0,0
1116,3,true,1,13,5,11,10,1,0
1116,26,false,0,12,3,6,10,4,0
1117,10,true,1,9,3,3,14,2,0
1117,23,false,1,11,5,4,12,4,1
1118,15,true,0,13,2,8,8,1,0
1118,30,false,2,13,3,3,9,2,0
1119,24,true,1,7,2,1,18,5,0
1119,9,false,2,13,2,7,12,2,0
1120,28,true,2,11,8,2,9,2,0
1120,20,false,1,9,1,5,11,1,0
1121,29,true,1,9,1,5,13,4,0
1121,27,false,0,18,5,9,12,1,0
1122,1,true,5,16,8,4,6,0,0
1122,6,false,0,6,2,5,7,1,0
1123,8,true,1,12,4,3,12,3,0
1123,16,false,0,10,5,1,9,2,0
1124,17,true,0,15,2,10,9,0,0
1124,12,false,0,5,3,1,4,3,0
1125,26,true,0,11,3,7,7,2,0
1125,23,false,1,13,8,6,15,1,0
1126,8,true,1,22,5,9,7,0,0
1126,12,false,1,3,2,0,10,1,0
1127,15,true,3,19,10,6,7,2,0
1127,1,false,1,14,7,6,12,2,1
1128,17,true,3,19,7,4,5,0,0
1128,5,false,1,6,3,3,7,1,0
1129,27,true,1,11,7,6,10,2,0
1129,20,false,0,14,3,4,8,3,0
1130,30,true,0,9,2,1,12,1,0
1130,18,false,0,16,6,6,12,1,0
1131,6,true,1,12,4,7,14,0,0
1131,3,false,2,16,5,8,9,0,0
1132,9,true,2,11,5,4,10,2,0
1132,29,false,0,7,1,2,11,3,0
1133,12,true,0,18,3,7,11,1,0
1133,1,false,1,9,4,4,7,0,0
1134,16,true,4,22,11,7,3,0,0
1134,5,false,0,2,1,3,6,0,0
1135,18,true,1,7,1,6,6,4,0
1135,28,false,0,7,3,5,11,0,0
1136,20,true,3,16,6,4,11,0,0
1136,8,false,0,6,2,2,10,1,0
1137,23,true,0,8,3,1,8,3,0
1137,17,false,1,13,2,12,10,1,0
1138,26,true,1,26,11,6,12,1,0
1138,24,false,2,8,5,0,9,2,0
1139,27,true,5,14,6,4,9,1,0
1139,15,false,4,16,9,4,13,2,0
1140,30,true,3,15,4,6,10,0,0
1140,10,false,1,14,7,6,13,1,0
1141,18,true,2,8,6,2,11,2,0
1141,15,false,1,13,4,5,8,1,0
1142,3,true,2,12,4,7,11,1,0
1142,7,false,0,10,1,4,9,1,0
1143,11,true,0,15,6,5,9,1,0
1143,9,false,2,10,9,5,11,2,0
1144,12,true,0,6,1,2,9,2,0
1144,8,false,3,13,4,5,8,1,0
1145,20,true,1,15,2,3,11,2,0
1145,27,false,2,15,5,5,12,2,0
1146,28,true,2,19,5,8,10,2,0
1146,5,false,0,6,0,2,16,2,0
1147,31,true,2,11,4,3,8,0,0
1147,10,false,2,6,5,6,7,1,1
1148,1,true,0,9,3,2,11,2,0
1148,17,false,2,17,8,9,14,2,0
1149,16,true,4,18,8,5,14,1,0
1149,30,false,0,5,2,4,9,2,0
1150,23,true,0,18,3,8,10,0,0
1150,6,false,0,16,6,5,9,1,0
1151,7,true,0,12,1,5,14,2,0
1151,20,false,0,12,6,5,16,2,1
1152,8,true,3,24,11,5,12,0,0
1152,1,false,2,15,6,1,9,2,0
1153,10,true,2,13,7,2,8,0,0
1153,23,false,1,15,4,5,20,5,0
1154,15,true,2,6,2,1,10,2,1
1154,31,false,0,11,3,9,8,1,0
1155,27,true,3,25,11,5,9,0,0
1155,11,false,1,10,3,2,5,0,0
1156,30,true,1,11,5,6,14,6,0
1156,3,false,2,12,5,4,10,2,0
1157,5,true,3,6,3,3,16,1,0
1157,18,false,2,9,3,5,13,1,0
1158,6,true,1,8,3,5,8,1,0
1158,28,false,3,9,6,2,19,2,0
1159,17,true,6,32,14,10,9,0,0
1159,12,false,1,5,1,3,4,2,0
1160,9,true,0,8,2,6,6,1,1
1160,16,false,2,16,6,7,13,1,0
1161,1,true,3,17,10,10,16,1,0
1161,30,false,1,13,5,2,13,3,0
1162,3,true,2,17,5,6,12,0,1
1162,10,false,2,11,3,2,10,3,1
1163,12,true,0,5,1,7,8,0,1
1163,7,false,0,14,4,7,10,1,0
1164,16,true,1,22,8,8,8,1,0
1164,5,false,0,6,2,5,14,1,0
1165,23,true,1,11,5,10,13,1,1
1165,15,false,2,8,5,3,11,1,0
1166,31,true,1,11,2,5,13,1,0
1166,17,false,1,18,6,9,8,2,0
1167,11,true,4,25,12,6,11,2,0
1167,6,false,2,12,2,4,8,1,0
1168,20,true,1,6,2,4,16,3,0
1168,8,false,2,15,3,5,8,1,0
1169,28,true,2,13,5,6,14,4,0
1169,9,false,1,9,3,3,11,2,0
1170,18,true,0,23,5,5,11,2,0
1170,27,false,3,9,5,2,16,4,0
1171,5,true,2,15,5,7,12,3,0
1171,11,false,2,10,5,1,14,3,0
1172,8,true,2,24,6,7,10,2,0
1172,3,false,0,8,1,6,7,2,0
1173,9,true,0,20,6,7,11,1,0
1173,23,false,2,19,6,4,12,1,0
1174,10,true,1,11,1,4,13,3,0
1174,12,false,1,9,6,3,14,3,0
1175,15,true,1,12,5,4,9,3,0
1175,16,false,2,10,4,4,12,2,0
1176,17,true,2,24,8,4,5,0,0
1176,20,false,1,3,2,0,13,0,0
1177,30,true,0,13,3,4,10,2,0
1177,31,false,1,15,6,4,11,1,0
1178,6,true,0,9,2,2,7,2,0
1178,18,false,2,21,9,5,13,3,1
1179,7,true,2,14,3,3,12,3,0
1179,1,false,3,17,11,9,14,4,0
1180,28,true,2,7,3,3,9,2,0
1180,27,false,1,11,2,10,8,1,0
1181,3,true,4,10,5,4,13,3,0
1181,15,false,2,14,8,6,15,2,1
1182,8,true,4,18,7,5,8,0,0
1182,7,false,1,6,2,4,10,0,0
1183,12,true,0,15,2,5,11,1,0
1183,9,false,1,7,2,3,17,2,0
1184,17,true,3,28,9,10,7,0,0
1184,11,false,0,9,3,4,7,0,0
1185,20,true,1,4,2,10,13,0,0
1185,1,false,2,12,2,4,11,0,0
1186,27,true,1,11,3,5,17,0,0
1186,16,false,2,17,10,4,16,0,0
1187,28,true,1,14,5,6,9,2,0
1187,18,false,2,9,6,8,11,1,1
1188,10,true,1,16,4,4,15,2,0
1188,30,false,3,9,4,2,12,5,0
1189,31,true,1,30,7,8,10,2,0
1189,6,false,0,7,2,2,9,4,0
1190,23,true,2,14,5,1,10,2,0
1190,5,false,2,12,4,4,13,3,0
1191,5,true,1,8,4,5,15,2,0
1191,27,false,2,16,7,7,9,1,0
1192,6,true,4,12,5,3,17,2,0
1192,3,false,0,19,5,8,6,0,0
1193,7,true,0,2,2,1,6,1,0
1193,17,false,5,21,10,9,4,1,0
1194,9,true,0,16,4,9,8,1,0
1194,20,false,0,6,3,5,11,1,0
1195,11,true,1,15,3,8,11,2,0
1195,28,false,1,11,6,8,9,1,0
1196,15,true,3,18,8,3,10,2,0
1196,12,false,1,9,2,1,16,1,0
1197,16,true,3,12,4,5,7,0,0
1197,23,false,0,7,1,4,10,2,0
1198,18,true,1,15,6,5,5,1,0
1198,31,false,1,11,8,4,17,1,0
1199,1,true,2,9,5,5,17,2,0
1199,10,false,0,9,6,9,12,1,0
1200,30,true,0,6,1,1,11,2,0
1200,8,false,0,17,6,8,9,1,0
1201,1,true,2,9,2,6,11,2,0
1201,28,false,0,13,4,6,17,2,0
1202,8,true,1,10,4,4,7,0,0
1202,16,false,1,13,6,4,9,2,0
1203,10,true,3,19,6,12,13,0,0
1203,11,false,0,6,0,1,13,3,0
1204,12,true,0,9,5,3,17,2,0
1204,27,false,2,10,6,0,16,2,0
1205,17,true,2,28,8,10,4,0,0
1205,5,false,0,4,1,3,10,3,0
1206,20,true,0,6,1,5,11,0,0
1206,15,false,2,12,5,9,5,0,0
1207,30,true,3,8,3,4,12,0,0
1207,18,false,1,9,4,9,12,1,0
1208,31,true,2,14,6,8,11,3,0
1208,23,false,0,17,6,6,7,1,0
1209,7,true,1,19,5,10,11,1,0
1209,6,false,2,3,2,2,15,3,0
1210,3,true,2,11,5,3,9,3,0
1210,9,false,1,10,2,3,12,4,0
1211,5,true,1,9,4,2,12,3,0
1211,30,false,0,17,4,9,8,2,0
1212,6,true,1,6,3,1,8,2,0
1212,12,false,1,19,2,10,11,2,0
1213,9,true,0,11,4,6,11,3,0
1213,31,false,1,7,2,3,13,4,0
1214,15,true,1,8,2,2,10,2,1
1214,10,false,2,17,8,10,11,1,0
1215,18,true,3,18,10,10,16,2,0
1215,20,false,2,13,8,6,8,2,0
1216,27,true,1,19,7,6,7,2,0
1216,7,false,0,8,6,2,11,1,1
1217,28,true,0,14,2,10,11,3,1
1217,3,false,4,10,7,7,9,1,0
1218,11,true,1,21,4,4,11,2,0
1218,1,false,5,9,7,2,12,0,0
1219,16,true,0,7,2,2,10,1,0
1219,17,false,0,6,2,6,10,3,0
1220,23,true,0,15,6,4,13,6,0
1220,8,false,3,21,6,12,11,0,0
1221,3,true,0,10,2,6,10,1,0
1221,23,false,0,8,4,4,14,2,0
1222,7,true,4,22,5,4,15,3,0
1222,11,false,2,9,4,4,16,3,0
1223,8,true,2,21,6,5,9,2,0
1223,18,false,2,7,4,3,17,5,0
1224,12,true,0,13,1,2,9,0,0
1224,16,false,1,11,2,4,6,2,0
1225,17,true,5,24,10,10,11,2,0
1225,6,false,0,5,0,1,5,2,0
1226,20,true,0,27,6,10,13,0,0
1226,5,false,1,8,2,2,17,2,0
1227,30,true,0,13,4,10,8,3,0
1227,27,false,1,10,2,6,10,0,0
1228,31,true,0,10,1,8,23,3,0
1228,28,false,2,9,3,2,13,1,0
1229,10,true,2,20,4,10,13,2,0
1229,9,false,0,7,3,5,17,1,0
1230,1,true,3,19,6,6,10,2,0
1230,15,false,1,8,2,4,10,2,0
1231,5,true,1,2,1,1,11,3,0
1231,31,false,0,25,7,10,8,0,0
1232,11,true,0,11,1,5,16,2,1
1232,3,false,3,12,5,5,3,1,0
1233,15,true,1,21,7,8,17,1,0
1233,30,false,1,11,3,0,5,1,1
1234,16,true,4,19,7,8,6,0,0
1234,7,false,1,2,1,0,4,0,0
1235,23,true,0,22,4,7,9,0,0
1235,20,false,0,6,0,2,12,1,0
1236,28,true,3,12,6,3,9,1,0
1236,12,false,0,13,7,3,13,2,0
1237,6,true,0,7,1,4,14,4,0
1237,8,false,4,24,8,4,10,2,0
1238,9,true,2,16,3,6,10,1,0
1238,1,false,2,7,2,4,16,2,0
1239,18,true,2,14,10,8,15,2,0
1239,10,false,1,14,6,4,12,1,0
1240,27,true,0,4,1,3,13,2,0
1240,17,false,1,13,6,6,13,2,0
1241,1,true,1,12,4,5,7,1,0
1241,16,false,1,13,4,8,7,1,0
1242,3,true,1,18,7,9,12,4,0
1242,18,false,2,18,8,5,12,3,0
1243,7,true,0,11,2,6,13,2,0
1243,15,false,1,13,5,12,12,2,0
1244,10,true,3,14,3,6,9,0,0
1244,5,false,1,5,3,4,17,1,0
1245,20,true,1,10,2,8,12,1,0
1245,28,false,0,16,1,9,11,5,0
1246,30,true,4,22,10,10,7,1,0
1246,6,false,2,6,3,4,9,4,0
1247,31,true,2,16,7,5,11,1,0
1247,27,false,3,10,8,1,8,2,0
1248,8,true,3,15,6,4,6,0,0
1248,9,false,1,7,2,2,13,1,0
1249,17,true,6,18,8,4,14,1,0
1249,23,false,1,12,6,4,9,1,0
1250,12,true,1,10,2,5,11,1,0
1250,11,false,0,7,1,4,8,2,0
1251,7,true,2,20,6,4,7,2,0
1251,5,false,1,7,3,1,21,1,1
1252,9,true,0,11,4,10,12,1,0
1252,27,false,1,11,2,6,9,1,0
1253,12,true,1,15,7,5,9,1,0
1253,30,false,1,12,5,6,8,1,0
1254,15,true,0,22,5,12,13,2,0
1254,6,false,0,6,1,1,10,0,0
1255,20,true,2,18,6,7,9,2,0
1255,3,false,1,14,4,10,11,1,0
1256,23,true,1,14,4,7,13,3,0
1256,28,false,1,12,6,6,13,2,0
1257,1,true,1,10,3,11,9,2,0
1257,31,false,1,12,5,2,16,2,0
1258,8,true,0,15,4,5,7,4,0
1258,10,false,0,6,1,5,11,3,0
1259,16,true,2,20,7,6,11,1,0
1259,11,false,0,8,3,3,9,1,0
1260,17,true,3,17,5,5,12,1,0
1260,18,false,1,6,1,1,12,1,0
1261,5,true,1,14,3,6,10,3,0
1261,15,false,1,8,3,1,7,1,1
1262,10,true,1,16,8,7,12,0,0
1262,7,false,0,7,1,3,13,3,0
1263,11,true,3,10,5,2,10,2,0
1263,23,false,2,19,8,5,6,3,0
1264,18,true,0,12,5,10,13,1,0
1264,9,false,0,13,2,3,12,2,0
1265,27,true,3,18,9,4,19,0,0
1265,8,false,1,13,2,4,12,3,0
1266,28,true,0,5,1,5,12,0,0
1266,16,false,3,10,7,5,13,0,1
1267,30,true,0,9,1,8,6,0,0
1267,17,false,4,9,6,1,3,0,0
1268,3,true,1,11,5,5,6,2,0
1268,1,false,2,20,4,8,9,1,0
1269,31,true,0,12,3,3,9,1,0
1269,12,false,2,14,6,5,8,2,0
1270,6,true,1,14,4,5,6,0,0
1270,20,false,2,17,3,5,11,1,0
1271,7,true,2,17,3,7,3,1,0
1271,31,false,1,15,4,6,12,2,0
1272,9,true,2,29,9,10,9,1,0
1272,6,false,0,4,0,2,10,1,0
1273,12,true,1,7,2,2,10,0,1
1273,5,false,2,14,6,6,12,2,0
1274,15,true,2,7,3,4,7,2,0
1274,28,false,0,8,0,8,6,1,1
1275,17,true,3,16,6,8,9,0,0
1275,3,false,1,4,1,4,3,0,0
1276,20,true,0,16,4,7,10,3,0
1276,30,false,3,7,4,3,10,3,0
1277,23,true,2,16,6,3,12,4,0
1277,18,false,2,11,5,5,13,4,0
1278,1,true,4,22,7,8,15,3,0
1278,27,false,2,11,6,5,17,3,1
1279,8,true,2,16,9,4,8,2,0
1279,11,false,0,9,4,6,17,1,0
1280,16,true,1,16,3,8,12,3,0
1280,10,false,0,9,3,1,7,2,0
1281,3,true,2,6,2,4,14,4,0
1281,12,false,1,23,6,8,11,2,0
1282,5,true,3,9,3,4,14,2,1
1282,9,false,1,18,5,5,12,3,0
1283,28,true,1,11,7,3,4,0,0
1283,17,false,2,15,7,11,8,1,0
1284,30,true,3,17,11,10,10,1,0
1284,7,false,1,9,5,4,10,2,0
1285,6,true,1,10,6,5,10,1,0
1285,16,false,3,18,12,9,3,0,0
1286,10,true,1,19,3,14,7,0,0
1286,20,false,1,8,5,2,18,5,0
1287,11,true,1,25,7,10,12,0,0
1287,15,false,1,13,5,8,7,0,0
1288,18,true,2,10,7,4,13,3,0
1288,1,false,2,9,4,4,10,3,0
1289,27,true,3,13,8,8,7,0,0
1289,23,false,1,18,5,6,5,0,0
1290,31,true,2,6,2,1,18,4,0
1290,8,false,1,17,3,5,10,4,0
1291,1,true,1,14,2,7,13,5,0
1291,12,false,0,6,0,1,20,4,0
1292,3,true,0,8,2,6,9,2,0
1292,16,false,4,10,4,6,11,1,0
1293,6,true,1,14,4,2,11,2,0
1293,5,false,0,14,1,7,11,0,0
1294,7,true,1,13,4,7,9,2,0
1294,23,false,0,12,1,7,10,2,0
1295,8,true,2,8,5,1,12,2,0
1295,17,false,0,14,4,13,11,0,0
1296,15,true,0,11,3,6,12,3,0
1296,27,false,2,7,2,5,7,1,0
1297,18,true,4,20,11,10,11,1,0
1297,11,false,1,10,4,3,15,1,1
1298,30,true,3,13,6,5,10,1,0
1298,9,false,2,8,4,3,8,2,0
1299,20,true,1,12,4,4,10,2,1
1299,31,false,2,13,6,6,17,5,0
1300,10,true,2,12,5,6,13,1,0
1300,28,false,2,15,3,6,13,1,0
1301,9,true,1,8,1,4,10,2,0
1301,15,false,0,12,2,4,8,1,0
1302,11,true,0,16,4,6,14,2,0
1302,30,false,2,6,3,4,10,1,0
1303,12,true,0,15,5,10,5,1,0
1303,20,false,1,8,5,1,13,1,0
1304,17,true,3,13,5,6,7,1,0
1304,10,false,1,9,2,2,9,2,0
1305,27,true,1,15,3,8,7,0,0
1305,6,false,0,4,0,3,8,2,0
1306,28,true,3,17,8,5,7,0,0
1306,7,false,2,10,3,0,5,0,0
1307,31,true,2,9,3,5,15,1,0
1307,3,false,0,13,3,3,7,2,0
1308,5,true,1,6,2,4,14,2,0
1308,8,false,2,10,3,1,6,2,0
1309,16,true,3,36,11,13,6,0,0
1309,18,false,1,6,2,2,14,2,0
1310,23,true,3,12,7,4,12,3,0
1310,1,false,2,13,4,5,10,1,0
1311,31,true,0,11,5,1,7,0,0
1311,16,false,2,15,6,10,3,0,0
1312,1,true,3,10,6,1,10,2,0
1312,6,false,1,7,2,3,14,5,0
1313,3,true,2,14,3,6,8,2,0
1313,5,false,0,10,5,5,18,0,1
1314,7,true,1,9,3,4,13,2,0
1314,18,false,5,17,9,7,13,1,0
1315,8,true,0,17,5,9,10,0,0
1315,15,false,1,8,3,5,9,2,0
1316,12,true,1,16,5,8,12,2,0
1316,23,false,3,13,6,2,9,3,0
1317,17,true,2,19,5,13,7,0,0
1317,9,false,3,5,3,0,6,4,0
1318,20,true,0,9,0,6,9,1,0
1318,11,false,0,4,2,0,12,2,0
1319,30,true,0,18,7,10,9,3,0
1319,28,false,2,11,5,4,11,2,0
1320,10,true,2,10,3,2,13,0,0
1320,27,false,6,17,8,1,9,2,0
1321,5,true,1,12,3,4,10,2,0
1321,1,false,1,7,4,9,4,1,0
1322,6,true,1,11,4,5,11,2,0
1322,10,false,5,13,6,7,19,4,0
1323,9,true,0,31,5,12,9,0,0
1323,7,false,0,9,4,1,11,3,0
1324,11,true,1,11,9,2,9,2,0
1324,31,false,1,14,5,0,6,1,0
1325,15,true,2,10,5,3,5,2,0
1325,17,false,1,11,4,7,8,2,1
1326,16,true,4,16,8,10,7,0,0
1326,20,false,0,6,2,2,9,0,0
1327,18,true,3,16,10,5,9,1,0
1327,12,false,1,10,2,3,13,1,0
1328,27,true,5,10,7,3,4,2,0
1328,3,false,0,14,4,4,8,1,0
1329,28,true,1,10,2,3,15,1,0
1329,8,false,2,10,4,4,5,0,0
1330,23,true,1,11,5,4,10,2,0
1330,30,false,2,16,5,5,3,0,0
1331,5,true,1,11,3,6,10,0,0
1331,10,false,0,13,4,6,11,2,0
1332,11,true,1,14,5,4,12,3,0
1332,12,false,0,9,5,3,10,1,0
1333,15,true,0,16,7,10,14,0,0
1333,7,false,1,12,3,4,16,2,0
1334,16,true,5,15,10,5,8,1,0
1334,1,false,1,8,2,3,13,2,0
1335,27,true,1,10,3,6,7,3,0
1335,31,false,3,11,4,7,7,2,0
1336,28,true,1,12,5,3,17,1,0
1336,20,false,1,8,2,6,16,2,0
1337,6,true,2,17,5,5,15,1,0
1337,30,false,0,11,4,5,11,4,0
1338,9,true,0,4,0,3,11,0,0
1338,8,false,1,12,4,4,8,1,0
1339,18,true,4,11,8,4,10,2,1
1339,3,false,1,7,3,5,7,0,0
1340,23,true,1,5,4,3,11,2,1
1340,17,false,3,14,6,8,10,3,0
1341,1,true,4,16,9,8,7,0,0
1341,11,false,1,9,4,3,12,1,0
1342,7,true,0,6,3,5,6,1,0
1342,27,false,3,13,4,3,6,0,0
1343,10,true,0,17,2,6,5,3,0
1343,15,false,1,8,4,5,8,1,0
1344,3,true,3,25,12,4,9,1,0
1344,28,false,3,11,3,2,15,4,0
1345,8,true,0,17,6,7,8,1,0
1345,23,false,0,6,2,2,11,2,0
1346,12,true,1,9,2,5,11,0,1
1346,6,false,2,16,8,2,9,4,1
1347,20,true,0,14,3,1,10,1,0
1347,18,false,2,16,7,2,9,2,0
1348,30,true,2,13,6,1,9,0,0
1348,5,false,2,13,6,5,11,1,0
1349,31,true,0,9,1,3,9,4,0
1349,9,false,2,17,4,10,7,1,0
1350,17,true,2,9,4,2,12,4,0
1350,16,false,1,7,5,1,7,2,0
1351,5,true,0,7,0,2,15,0,0
1351,16,false,1,10,3,7,5,0,0
1352,6,true,2,11,0,2,5,1,0
1352,11,false,1,12,4,6,9,2,0
1353,7,true,0,3,0,3,12,3,0
1353,12,false,0,14,2,10,14,1,0
1354,8,true,2,10,6,8,6,1,0
1354,20,false,1,9,2,5,13,1,0
1355,9,true,1,15,6,7,11,1,0
1355,28,false,2,16,2,7,11,4,0
1356,15,true,1,23,6,10,7,2,0
1356,23,false,2,8,3,3,9,1,1
1357,30,true,1,11,3,7,7,0,0
1357,1,false,0,11,2,3,10,2,0
1358,10,true,2,15,3,5,17,5,0
1358,3,false,0,16,7,9,8,0,0
1359,27,true,0,21,11,7,8,1,0
1359,18,false,1,13,8,4,8,2,0
1360,17,true,3,24,9,12,6,1,0
1360,31,false,0,3,0,1,3,0,1
1361,1,true,2,13,5,5,13,0,0
1361,8,false,0,13,1,6,15,2,0
1362,3,true,2,10,4,2,6,0,0
1362,30,false,0,9,1,3,10,1,0
1363,16,true,4,19,9,8,6,0,1
1363,9,false,3,9,3,3,8,1,0
1364,18,true,2,20,5,6,11,1,0
1364,5,false,1,7,3,5,11,0,0
1365,20,true,3,16,6,7,11,0,0
1365,7,false,0,9,1,10,6,1,0
1366,23,true,2,11,4,7,12,2,0
1366,10,false,1,7,2,6,11,1,0
1367,28,true,0,9,4,1,14,1,0
1367,6,false,0,11,3,7,9,2,0
1368,31,true,4,12,7,5,11,3,0
1368,15,false,3,16,6,9,10,3,0
1369,11,true,1,12,4,7,10,2,0
1369,27,false,2,14,5,10,8,3,0
1370,12,true,0,5,2,1,10,2,0
1370,17,false,3,12,4,4,9,2,0
1371,1,true,2,15,4,4,14,3,0
1371,7,false,1,19,2,7,12,3,0
1372,11,true,4,24,7,10,10,2,0
1372,5,false,2,15,6,1,5,3,0
1373,12,true,0,10,2,3,13,1,0
1373,10,false,1,10,5,4,10,4,1
1374,18,true,2,28,9,11,10,1,0
1374,6,false,2,6,4,3,9,3,0
1375,20,true,2,6,2,1,9,2,0
